match_id,date,team_a,team_b,score_a,score_b,winner,event,maps
hltv_match_2372230,2024-05-16 08:15:00+00:00,Rounds,777,,,team2,CCT Season 2 Europe Series 4 Closed Qualifier,0
hltv_match_2372071,2024-05-16 08:45:00+00:00,Eternal Fire,PARIVISION,,,team1,CCT Global Finals 2024,0
hltv_match_2371696,2024-05-16 09:00:00+00:00,Monte,ECF,,,team1,Elisa Invitational Spring 2024,0
hltv_match_2371999,2024-05-16 10:15:00+00:00,Spirit,HEROIC,,,team1,BetBoom Dacha Belgrade 2024,0
hltv_match_2372000,2024-05-16 13:25:00+00:00,Aurora,MIBR,,,team2,BetBoom Dacha Belgrade 2024,0
hltv_match_2372073,2024-05-16 13:45:00+00:00,SAW,Eternal Fire,,,team2,CCT Global Finals 2024,0
hltv_match_2372056,2024-05-16 14:00:00+00:00,Imperial,9z,,,team1,Thunderpick World Championship 2024 SA Closed Qualifier 1,0
hltv_match_2372194,2024-05-16 14:15:00+00:00,Ninjas in Pyjamas,Sangal,,,team1,RES Regional Series 4 Europe,0
hltv_match_2372072,2024-05-16 16:40:00+00:00,Aurora,PARIVISION,,,team1,CCT Global Finals 2024,0
hltv_match_2371964,2024-05-16 17:00:00+00:00,RED Canids,Fluxo,,,team1,CBCS Season 4,0
hltv_match_2371956,2024-05-16 18:00:00+00:00,9z,ODDIK,,,team1,CBCS Season 4,0
hltv_match_2372275,2024-05-17 02:30:00+00:00,The MongolZ,Chinggis Warriors,,,team1,MESA Pro Series Finals 2024,0
hltv_match_2372276,2024-05-17 05:00:00+00:00,ATOX,The Huns,,,team1,MESA Pro Series Finals 2024,0
hltv_match_2372074,2024-05-17 05:30:00+00:00,SAW,Aurora,,,team2,CCT Global Finals 2024,0
hltv_match_2372242,2024-05-17 07:00:00+00:00,Passion UA,Nexus,,,team1,CCT Season 2 Europe Series 3,0
hltv_match_2371996,2024-05-17 08:00:00+00:00,Falcons,Virtus.pro,,,team1,BetBoom Dacha Belgrade 2024,0
hltv_match_2372196,2024-05-17 08:00:00+00:00,3DMAX,B8,,,team2,RES Regional Series 4 Europe,0
hltv_match_2371698,2024-05-17 08:15:00+00:00,Rebels,Gaimin Gladiators,,,team1,Elisa Invitational Spring 2024,0
hltv_match_2372075,2024-05-17 09:15:00+00:00,ENCE,fnatic,,,team2,CCT Global Finals 2024,0
hltv_match_2372001,2024-05-17 11:45:00+00:00,HEROIC,MIBR,,,team1,BetBoom Dacha Belgrade 2024,0
hltv_match_2372235,2024-05-17 11:55:00+00:00,MASONIC,CPH Wolves,,,team2,CCT Season 2 Europe Series 4 Closed Qualifier,0
hltv_match_2372076,2024-05-17 12:00:00+00:00,Gaimin Gladiators,GamerLegion,,,team2,CCT Global Finals 2024,0
hltv_match_2371967,2024-05-17 14:00:00+00:00,Sharks,ODDIK,,,team2,CBCS Season 4,0
hltv_match_2372198,2024-05-17 14:00:00+00:00,Zero Tenacity,PARIVISION,,,team2,RES Regional Series 4 Europe,0
hltv_match_2372077,2024-05-17 16:30:00+00:00,ENCE,Gaimin Gladiators,,,team1,CCT Global Finals 2024,0
hltv_match_2372097,2024-05-17 18:00:00+00:00,BOSS,NRG,,,team2,NA Revival Cup 2024,0
hltv_match_2372099,2024-05-17 20:00:00+00:00,M80,regain,,,team1,NA Revival Cup 2024,0
hltv_match_2372277,2024-05-18 04:00:00+00:00,The MongolZ,ATOX,,,team1,MESA Pro Series Finals 2024,0
hltv_match_2372078,2024-05-18 05:30:00+00:00,fnatic,GamerLegion,,,team2,CCT Global Finals 2024,0
hltv_match_2371700,2024-05-18 06:00:00+00:00,B8,Rebels,,,team1,Elisa Invitational Spring 2024,0
hltv_match_2372002,2024-05-18 08:00:00+00:00,Spirit,Falcons,,,team1,BetBoom Dacha Belgrade 2024,0
hltv_match_2372238,2024-05-18 08:00:00+00:00,VP.Prodigy,CPH Wolves,,,team1,CCT Season 2 Europe Series 4 Closed Qualifier,0
hltv_match_2372200,2024-05-18 08:00:00+00:00,Rare Atom,Sangal,,,team2,RES Regional Series 4 Europe,0
hltv_match_2371699,2024-05-18 09:00:00+00:00,Monte,Sashi,,,team2,Elisa Invitational Spring 2024,0
hltv_match_2372079,2024-05-18 09:30:00+00:00,ENCE,fnatic,,,team1,CCT Global Finals 2024,0
hltv_match_2372003,2024-05-18 11:00:00+00:00,MOUZ,HEROIC,,,team1,BetBoom Dacha Belgrade 2024,0
hltv_match_2372247,2024-05-18 11:10:00+00:00,SINNERS,1win,,,team2,CCT Season 2 Europe Series 3,0
hltv_match_2371701,2024-05-18 13:00:00+00:00,B8,Sashi,,,team1,Elisa Invitational Spring 2024,0
hltv_match_2372080,2024-05-18 13:20:00+00:00,paiN,AMKAL,,,team2,CCT Global Finals 2024,0
hltv_match_2371968,2024-05-18 14:00:00+00:00,9z,Fluxo,,,team1,CBCS Season 4,0
hltv_match_2372123,2024-05-18 14:00:00+00:00,Galorys,ODDIK,,,team2,EPL World Series Americas Season 8,0
hltv_match_2372202,2024-05-18 14:00:00+00:00,Metizport,Ninjas in Pyjamas,,,team1,RES Regional Series 4 Europe,0
hltv_match_2372081,2024-05-18 15:50:00+00:00,Liquid,OG,,,team1,CCT Global Finals 2024,0
hltv_match_2371969,2024-05-18 17:00:00+00:00,RED Canids,ODDIK,,,team1,CBCS Season 4,0
hltv_match_2372082,2024-05-19 05:30:00+00:00,paiN,OG,,,team1,CCT Global Finals 2024,0
hltv_match_2372204,2024-05-19 08:00:00+00:00,B8,Zero Tenacity,,,team2,RES Regional Series 4 Europe,0
hltv_match_2372083,2024-05-19 09:00:00+00:00,AMKAL,Liquid,,,team2,CCT Global Finals 2024,0
hltv_match_2372004,2024-05-19 09:00:00+00:00,Spirit,MOUZ,,,team2,BetBoom Dacha Belgrade 2024,0
hltv_match_2372084,2024-05-19 11:30:00+00:00,paiN,AMKAL,,,team2,CCT Global Finals 2024,0
hltv_match_2372205,2024-05-19 11:30:00+00:00,Sashi,Passion UA,,,team1,RES Regional Series 4 Europe,0
hltv_match_2371970,2024-05-19 14:00:00+00:00,9z,RED Canids,,,team2,CBCS Season 4,0
hltv_match_2372206,2024-05-19 14:25:00+00:00,Sangal,Ninjas in Pyjamas,,,team1,RES Regional Series 4 Europe,0
hltv_match_2372085,2024-05-19 14:30:00+00:00,Astralis,BIG,,,team1,CCT Global Finals 2024,0
hltv_match_2369783,2024-05-19 18:00:00+00:00,M80,BOSS,,,team1,ESL Challenger League Season 47 North America,0
hltv_match_2369790,2024-05-19 18:55:00+00:00,BOSS,M80,,,team2,ESL Challenger League Season 47 North America,0
hltv_match_2372207,2024-05-20 05:00:00+00:00,Monte,Sashi,,,team1,RES Regional Series 4 Europe,0
hltv_match_2372086,2024-05-20 05:00:00+00:00,MIBR,BetBoom,,,team2,CCT Global Finals 2024,0
hltv_match_2372301,2024-05-20 08:10:00+00:00,SINNERS,VP.Prodigy,,,team1,CCT Season 2 Europe Series 4,0
hltv_match_2372208,2024-05-20 08:30:00+00:00,PARIVISION,Sangal,,,team2,RES Regional Series 4 Europe,0
hltv_match_2372087,2024-05-20 08:30:00+00:00,BIG,MIBR,,,team2,CCT Global Finals 2024,0
hltv_match_2372253,2024-05-20 09:15:00+00:00,B8,EYEBALLERS,,,team1,CCT Season 2 Europe Series 3,0
hltv_match_2372088,2024-05-20 12:10:00+00:00,Astralis,BetBoom,,,team1,CCT Global Finals 2024,0
hltv_match_2372210,2024-05-20 14:15:00+00:00,Metizport,Zero Tenacity,,,team2,RES Regional Series 4 Europe,0
hltv_match_2370007,2024-05-20 15:00:00+00:00,9z,BESTIA,,,team1,ESL Challenger League Season 47 South America,0
hltv_match_2372089,2024-05-20 15:15:00+00:00,MIBR,BetBoom,,,team2,CCT Global Finals 2024,0
hltv_match_2370014,2024-05-20 16:15:00+00:00,BESTIA,9z,,,team1,ESL Challenger League Season 47 South America,0
hltv_match_2370864,2024-05-20 18:00:00+00:00,RED Canids,Fluxo,,,team1,ESL Challenger League Season 47 South America,0
hltv_match_2370871,2024-05-20 19:10:00+00:00,Fluxo,RED Canids,,,team1,ESL Challenger League Season 47 South America,0
hltv_match_2370320,2024-05-20 21:00:00+00:00,M80,NRG,,,team1,ESL Challenger League Season 47 North America,0
hltv_match_2370325,2024-05-20 22:00:00+00:00,NRG,M80,,,team2,ESL Challenger League Season 47 North America,0
hltv_match_2372369,2024-05-21 04:00:00+00:00,Rebels,UNiTY,,,team2,European Pro League Season 16,0
hltv_match_2372090,2024-05-21 06:00:00+00:00,Liquid,ENCE,,,team1,CCT Global Finals 2024,0
hltv_match_2372211,2024-05-21 08:00:00+00:00,Monte,Sangal,,,team2,RES Regional Series 4 Europe,0
hltv_match_2372091,2024-05-21 08:30:00+00:00,Aurora,Astralis,,,team2,CCT Global Finals 2024,0
hltv_match_2372092,2024-05-21 11:30:00+00:00,Eternal Fire,BetBoom,,,team1,CCT Global Finals 2024,0
hltv_match_2372093,2024-05-21 14:30:00+00:00,GamerLegion,AMKAL,,,team1,CCT Global Finals 2024,0
hltv_match_2370584,2024-05-21 15:00:00+00:00,BESTIA,Imperial,,,team1,ESL Challenger League Season 47 South America,0
hltv_match_2370590,2024-05-21 16:40:00+00:00,Imperial,BESTIA,,,team2,ESL Challenger League Season 47 South America,0
hltv_match_2369825,2024-05-21 17:00:00+00:00,RED Canids,Sharks,,,team1,ESL Challenger League Season 47 South America,0
hltv_match_2369831,2024-05-21 18:00:00+00:00,Sharks,RED Canids,,,team1,ESL Challenger League Season 47 South America,0
hltv_match_2372406,2024-05-21 21:00:00+00:00,NRG,Take Flyte,,,team1,ESL Challenger League Season 47 North America,0
hltv_match_2372411,2024-05-21 21:50:00+00:00,Take Flyte,NRG,,,team1,ESL Challenger League Season 47 North America,0
hltv_match_2372314,2024-05-22 05:00:00+00:00,FlyQuest,Mindfreak,,,team1,ESL Challenger League Season 47 Oceania,0
hltv_match_2372315,2024-05-22 05:00:00+00:00,Rooster,Vantage,,,team1,ESL Challenger League Season 47 Oceania,0
hltv_match_2372318,2024-05-22 05:50:00+00:00,Mindfreak,FlyQuest,,,team2,ESL Challenger League Season 47 Oceania,0
hltv_match_2372319,2024-05-22 05:50:00+00:00,Vantage,Rooster,,,team2,ESL Challenger League Season 47 Oceania,0
hltv_match_2372094,2024-05-22 06:30:00+00:00,Liquid,Astralis,,,team1,CCT Global Finals 2024,0
hltv_match_2372095,2024-05-22 10:15:00+00:00,Eternal Fire,GamerLegion,,,team1,CCT Global Finals 2024,0
hltv_match_2372213,2024-05-22 11:00:00+00:00,Sangal,Zero Tenacity,,,team1,RES Regional Series 4 Europe,0
hltv_match_2372286,2024-05-22 13:00:00+00:00,Legacy,NRG,,,team2,Thunderpick World Championship 2024 NA Closed Qualifier 1,0
hltv_match_2370889,2024-05-22 13:45:00+00:00,Imperial,Sharks,,,team1,ESL Challenger League Season 47 South America,0
hltv_match_2370006,2024-05-22 14:00:00+00:00,MIBR,paiN,,,team1,ESL Challenger League Season 47 South America,0
hltv_match_2370013,2024-05-22 15:00:00+00:00,paiN,MIBR,,,team2,ESL Challenger League Season 47 South America,0
hltv_match_2372430,2024-05-22 15:00:00+00:00,BESTIA,Fluxo,,,team1,ESL Challenger League Season 47 South America,0
hltv_match_2370897,2024-05-22 15:00:00+00:00,Sharks,Imperial,,,team1,ESL Challenger League Season 47 South America,0
hltv_match_2372287,2024-05-22 16:00:00+00:00,M80,Mythic,,,team1,Thunderpick World Championship 2024 NA Closed Qualifier 1,0
hltv_match_2372431,2024-05-22 16:10:00+00:00,Fluxo,BESTIA,,,team2,ESL Challenger League Season 47 South America,0
hltv_match_2372432,2024-05-22 18:00:00+00:00,9z,Imperial,,,team2,ESL Challenger League Season 47 South America,0
hltv_match_2372288,2024-05-22 19:00:00+00:00,LAG,Wildcard,,,team2,Thunderpick World Championship 2024 NA Closed Qualifier 1,0
hltv_match_2372439,2024-05-22 19:10:00+00:00,Imperial,9z,,,team1,ESL Challenger League Season 47 South America,0
hltv_match_2370520,2024-05-22 21:00:00+00:00,BOSS,Take Flyte,,,team2,ESL Challenger League Season 47 North America,0
hltv_match_2370521,2024-05-22 22:00:00+00:00,Take Flyte,BOSS,,,team2,ESL Challenger League Season 47 North America,0
hltv_match_2372460,2024-05-23 05:00:00+00:00,SINNERS,Passion UA,,,team2,CCT Season 2 Europe Series 4,0
hltv_match_2372259,2024-05-23 07:25:00+00:00,Rare Atom,MOUZ NXT,,,team2,CCT Season 2 Europe Series 3,0
hltv_match_2372096,2024-05-23 09:30:00+00:00,Liquid,Eternal Fire,,,team2,CCT Global Finals 2024,0
hltv_match_2372260,2024-05-23 10:00:00+00:00,3DMAX,Zero Tenacity,,,team1,CCT Season 2 Europe Series 3,0
hltv_match_2372454,2024-05-23 11:00:00+00:00,SINNERS,UNiTY,,,team1,YGames Pro Series 2024,0
hltv_match_2372462,2024-05-23 11:05:00+00:00,RUBY,Nexus,,,team1,CCT Season 2 Europe Series 4,0
hltv_match_2372261,2024-05-23 13:00:00+00:00,ECSTATIC,1win,,,team2,CCT Season 2 Europe Series 3,0
hltv_match_2372290,2024-05-23 18:00:00+00:00,M80,Wildcard,,,team1,Thunderpick World Championship 2024 NA Closed Qualifier 1,0
hltv_match_2372366,2024-05-24 04:00:00+00:00,Passion UA,ECSTATIC,,,team1,European Pro League Season 16,0
hltv_match_2372264,2024-05-24 10:00:00+00:00,FURIA,Passion UA,,,team1,CCT Season 2 Europe Series 3,0
hltv_match_2372265,2024-05-24 13:00:00+00:00,Alliance,B8,,,team2,CCT Season 2 Europe Series 3,0
hltv_match_2372488,2024-05-24 14:00:00+00:00,SINNERS,GUN5,,,team1,CCT Season 2 Europe Series 4,0
hltv_match_2372371,2024-05-25 04:00:00+00:00,Rebels,ECF,,,team1,European Pro League Season 16,0
hltv_match_2372266,2024-05-25 04:00:00+00:00,3DMAX,MOUZ NXT,,,team2,CCT Season 2 Europe Series 3,0
hltv_match_2372268,2024-05-25 07:10:00+00:00,FURIA,1win,,,team2,CCT Season 2 Europe Series 3,0
hltv_match_2372267,2024-05-25 10:55:00+00:00,B8,BetBoom,,,team1,CCT Season 2 Europe Series 3,0
hltv_match_2372492,2024-05-25 14:55:00+00:00,B8,RUBY,,,team1,CCT Season 2 Europe Series 4,0
hltv_match_2372270,2024-05-26 06:00:00+00:00,MOUZ NXT,B8,,,team1,CCT Season 2 Europe Series 3,0
hltv_match_2372495,2024-05-26 08:00:00+00:00,Zero Tenacity,RUBY,,,team1,CCT Season 2 Europe Series 4,0
hltv_match_2372644,2024-05-26 17:00:00+00:00,MIBR fe,Atrix,,,team1,ESL Impact Spring 2024 Cash Cup 4 South America,0
hltv_match_2372494,2024-05-27 05:00:00+00:00,MOUZ NXT,Nexus,,,team1,CCT Season 2 Europe Series 4,0
hltv_match_2372645,2024-05-27 10:30:00+00:00,Galorys,Dusty Roots,,,team1,CCT Season 2 South America Series 1,0
hltv_match_2372324,2024-05-27 13:30:00+00:00,G2,Falcons,,,team1,IEM Dallas 2024,0
hltv_match_2372325,2024-05-27 13:30:00+00:00,Vitality,Monte,,,team1,IEM Dallas 2024,0
hltv_match_2372322,2024-05-27 15:00:00+00:00,MOUZ,9z,,,team2,IEM Dallas 2024,0
hltv_match_2372329,2024-05-27 15:55:00+00:00,Natus Vincere,BIG,,,team1,IEM Dallas 2024,0
hltv_match_2372326,2024-05-27 16:20:00+00:00,FaZe,M80,,,team1,IEM Dallas 2024,0
hltv_match_2372328,2024-05-27 17:00:00+00:00,Spirit,FlyQuest,,,team1,IEM Dallas 2024,0
hltv_match_2372327,2024-05-27 17:20:00+00:00,Virtus.pro,HEROIC,,,team1,IEM Dallas 2024,0
hltv_match_2372330,2024-05-27 17:50:00+00:00,G2,Vitality,,,team2,IEM Dallas 2024,0
hltv_match_2372331,2024-05-27 18:20:00+00:00,Falcons,Monte,,,team1,IEM Dallas 2024,0
hltv_match_2372332,2024-05-27 20:30:00+00:00,Liquid,9z,,,team2,IEM Dallas 2024,0
hltv_match_2372464,2024-05-28 03:00:00+00:00,Aurora,Lynn Vision,,,team1,MESA Nomadic Masters Spring 2024,0
hltv_match_2372465,2024-05-28 06:05:00+00:00,The MongolZ,Gaimin Gladiators,,,team1,MESA Nomadic Masters Spring 2024,0
hltv_match_2372501,2024-05-28 11:00:00+00:00,MOUZ NXT,RUBY,,,team1,CCT Season 2 Europe Series 4,0
hltv_match_2372336,2024-05-28 13:00:00+00:00,Natus Vincere,Spirit,,,team2,IEM Dallas 2024,0
hltv_match_2372335,2024-05-28 13:00:00+00:00,M80,HEROIC,,,team2,IEM Dallas 2024,0
hltv_match_2372672,2024-05-28 15:30:00+00:00,CYBERSHOKE,VP.Prodigy,,,team2,ESEA Advanced Season 49 Europe,0
hltv_match_2372334,2024-05-28 16:00:00+00:00,FaZe,Virtus.pro,,,team1,IEM Dallas 2024,0
hltv_match_2372337,2024-05-28 16:00:00+00:00,BIG,FlyQuest,,,team1,IEM Dallas 2024,0
hltv_match_2372339,2024-05-28 19:00:00+00:00,Liquid,Falcons,,,team1,IEM Dallas 2024,0
hltv_match_2372338,2024-05-28 20:10:00+00:00,G2,MOUZ,,,team1,IEM Dallas 2024,0
hltv_match_2372467,2024-05-29 03:00:00+00:00,OG,ATOX,,,team2,MESA Nomadic Masters Spring 2024,0
hltv_match_2372468,2024-05-29 06:45:00+00:00,Aurora,The MongolZ,,,team2,MESA Nomadic Masters Spring 2024,0
hltv_match_2372373,2024-05-29 07:30:00+00:00,Rebels,UNiTY,,,team2,European Pro League Season 16,0
hltv_match_2372679,2024-05-29 12:00:00+00:00,FAVBET,Aurora Young Blud,,,team1,ESEA Advanced Season 49 Europe,0
hltv_match_2372340,2024-05-29 13:00:00+00:00,Natus Vincere,HEROIC,,,team2,IEM Dallas 2024,0
hltv_match_2372341,2024-05-29 13:00:00+00:00,Virtus.pro,BIG,,,team2,IEM Dallas 2024,0
hltv_match_2372344,2024-05-29 16:00:00+00:00,FaZe,Spirit,,,team2,IEM Dallas 2024,0
hltv_match_2372343,2024-05-29 16:15:00+00:00,9z,Vitality,,,team1,IEM Dallas 2024,0
hltv_match_2372342,2024-05-29 19:00:00+00:00,G2,Liquid,,,team1,IEM Dallas 2024,0
hltv_match_2372345,2024-05-29 19:00:00+00:00,HEROIC,BIG,,,team1,IEM Dallas 2024,0
hltv_match_2372470,2024-05-30 03:45:00+00:00,Lynn Vision,Gaimin Gladiators,,,team1,MESA Nomadic Masters Spring 2024,0
hltv_match_2372502,2024-05-30 05:00:00+00:00,Sangal,MOUZ NXT,,,team2,CCT Season 2 Europe Series 4,0
hltv_match_2372471,2024-05-30 07:25:00+00:00,Chinggis Warriors,OG,,,team1,MESA Nomadic Masters Spring 2024,0
hltv_match_2372503,2024-05-30 08:00:00+00:00,FURIA,RUBY,,,team1,CCT Season 2 Europe Series 4,0
hltv_match_2372387,2024-05-30 09:50:00+00:00,Zero Tenacity,Passion UA,,,team2,European Pro League Season 16,0
hltv_match_2372504,2024-05-30 11:00:00+00:00,B8,SINNERS,,,team2,CCT Season 2 Europe Series 4,0
hltv_match_2372683,2024-05-30 14:00:00+00:00,Insilio,VP.Prodigy,,,team1,ESEA Advanced Season 49 Europe,0
hltv_match_2372687,2024-05-30 14:00:00+00:00,ARCRED,FAVBET,,,team1,ESEA Advanced Season 49 Europe,0
hltv_match_2372684,2024-05-30 14:30:00+00:00,Spirit Academy,HOTU,,,team1,ESEA Advanced Season 49 Europe,0
hltv_match_2372386,2024-05-31 04:00:00+00:00,Johnny Speeds,UNiTY,,,team2,European Pro League Season 16,0
hltv_match_2372506,2024-05-31 05:00:00+00:00,Alliance,VP.Prodigy,,,team2,CCT Season 2 Europe Series 4,0
hltv_match_2372507,2024-05-31 08:00:00+00:00,Passion UA,Zero Tenacity,,,team2,CCT Season 2 Europe Series 4,0
hltv_match_2372618,2024-05-31 08:00:00+00:00,SAW,FAVBET,,,team1,RES European Masters 1 Fall 2024 - BLAST Premier Qualifier,0
hltv_match_2372478,2024-05-31 09:00:00+00:00,UNiTY,SINNERS,,,team1,Tipsport Spring Cup 2024 Finals,0
hltv_match_2372758,2024-05-31 09:10:00+00:00,HOTU,CYBERSHOKE,,,team2,ESEA Advanced Season 49 Europe,0
hltv_match_2372619,2024-05-31 09:20:00+00:00,fnatic,Sangal,,,team1,RES European Masters 1 Fall 2024 - BLAST Premier Qualifier,0
hltv_match_2372620,2024-05-31 10:25:00+00:00,SAW,fnatic,,,team2,RES European Masters 1 Fall 2024 - BLAST Premier Qualifier,0
hltv_match_2372688,2024-05-31 10:30:00+00:00,9z Academy,Yawara,,,team1,CCT Season 2 South America Series 1,0
hltv_match_2372508,2024-05-31 11:25:00+00:00,GamerLegion,GUN5,,,team2,CCT Season 2 Europe Series 4,0
hltv_match_2372621,2024-05-31 11:25:00+00:00,FAVBET,Sangal,,,team2,RES European Masters 1 Fall 2024 - BLAST Premier Qualifier,0
hltv_match_2372352,2024-05-31 12:25:00+00:00,BIG EQUIPA,FlyQuest RED,,,team1,ESL Impact League Season 5 Finals,0
hltv_match_2372622,2024-05-31 12:50:00+00:00,SAW,Sangal,,,team1,RES European Masters 1 Fall 2024 - BLAST Premier Qualifier,0
hltv_match_2372347,2024-05-31 14:15:00+00:00,Vitality,HEROIC,,,team1,IEM Dallas 2024,0
hltv_match_2372346,2024-05-31 17:15:00+00:00,FaZe,G2,,,team2,IEM Dallas 2024,0
hltv_match_2372355,2024-05-31 17:55:00+00:00,Imperial Valkyries,BIG EQUIPA,,,team1,ESL Impact League Season 5 Finals,0
hltv_match_2372472,2024-05-31 22:40:00+00:00,ATOX,Lynn Vision,,,team2,MESA Nomadic Masters Spring 2024,0
hltv_match_2372473,2024-06-01 01:50:00+00:00,Aurora,Chinggis Warriors,,,team1,MESA Nomadic Masters Spring 2024,0
hltv_match_2372510,2024-06-01 05:00:00+00:00,FURIA,Zero Tenacity,,,team1,CCT Season 2 Europe Series 4,0
hltv_match_2372665,2024-06-01 07:00:00+00:00,VP.Prodigy,777,,,team1,CCT Season 2 Europe Series 5 Closed Qualifier,0
hltv_match_2372511,2024-06-01 08:00:00+00:00,AMKAL,MOUZ NXT,,,team2,CCT Season 2 Europe Series 4,0
hltv_match_2372475,2024-06-01 08:40:00+00:00,Lynn Vision,Aurora,,,team2,MESA Nomadic Masters Spring 2024,0
hltv_match_2372755,2024-06-01 11:00:00+00:00,1win,Insilio,,,team2,ESEA Advanced Season 49 Europe,0
hltv_match_2372512,2024-06-01 11:15:00+00:00,3DMAX,VP.Prodigy,,,team2,CCT Season 2 Europe Series 4,0
hltv_match_2372481,2024-06-01 12:00:00+00:00,UNiTY,ECLOT,,,team2,Tipsport Spring Cup 2024 Finals,0
hltv_match_2372349,2024-06-01 14:00:00+00:00,Spirit,Vitality,,,team2,IEM Dallas 2024,0
hltv_match_2372513,2024-06-01 14:50:00+00:00,GUN5,SINNERS,,,team1,CCT Season 2 Europe Series 4,0
hltv_match_2372754,2024-06-01 15:00:00+00:00,Zero Tenacity,RUBY,,,team2,ESEA Advanced Season 49 Europe,0
hltv_match_2372348,2024-06-01 17:15:00+00:00,9z,G2,,,team2,IEM Dallas 2024,0
hltv_match_2372391,2024-06-02 04:00:00+00:00,Passion UA,UNiTY,,,team1,European Pro League Season 16,0
hltv_match_2372514,2024-06-02 05:00:00+00:00,GUN5,VP.Prodigy,,,team1,CCT Season 2 Europe Series 4,0
hltv_match_2372515,2024-06-02 08:00:00+00:00,FURIA,MOUZ NXT,,,team1,CCT Season 2 Europe Series 4,0
hltv_match_2372482,2024-06-02 09:00:00+00:00,SINNERS,UNiTY,,,team2,Tipsport Spring Cup 2024 Finals,0
hltv_match_2372516,2024-06-02 11:00:00+00:00,GUN5,FURIA,,,team1,CCT Season 2 Europe Series 4,0
hltv_match_2372629,2024-06-02 11:00:00+00:00,Zero Tenacity,SAW,,,team1,RES European Masters 1 Fall 2024 - BLAST Premier Qualifier,0
hltv_match_2372483,2024-06-02 11:50:00+00:00,ECLOT,UNiTY,,,team1,Tipsport Spring Cup 2024 Finals,0
hltv_match_2372350,2024-06-02 14:00:00+00:00,G2,Vitality,,,team1,IEM Dallas 2024,0
hltv_match_2372760,2024-06-02 16:30:00+00:00,Dusty Roots,9z Academy,,,team1,CCT Season 2 South America Series 1,0
hltv_match_2372363,2024-06-02 17:00:00+00:00,Imperial Valkyries,Let Her Cook,,,team1,ESL Impact League Season 5 Finals,0
hltv_match_2372389,2024-06-03 07:15:00+00:00,Zero Tenacity,Johnny Speeds,,,team2,European Pro League Season 16,0
hltv_match_2372770,2024-06-03 10:00:00+00:00,RUBY,HAVU,,,team2,CCT Season 2 Europe Series 5,0
hltv_match_2372809,2024-06-03 14:00:00+00:00,RUBY,Insilio,,,team1,ESEA Advanced Season 49 Europe,0
hltv_match_2372772,2024-06-04 04:00:00+00:00,MOUZ NXT,Aurora Young Blud,,,team1,CCT Season 2 Europe Series 5,0
hltv_match_2372773,2024-06-04 07:00:00+00:00,SINNERS,VP.Prodigy,,,team2,CCT Season 2 Europe Series 5,0
hltv_match_2372811,2024-06-04 09:00:00+00:00,FAVBET,RUSTEC,,,team1,ESEA Advanced Season 49 Europe,0
hltv_match_2372868,2024-06-04 10:00:00+00:00,Spirit Academy,Aurora Young Blud,,,team2,ESEA Advanced Season 49 Europe,0
hltv_match_2372815,2024-06-04 11:00:00+00:00,Nemiga,CYBERSHOKE,,,team1,RES Regional Series 5 Europe,0
hltv_match_2372536,2024-06-04 13:00:00+00:00,Aurora,3DMAX,,,team2,ESL Challenger League Season 47 Europe,0
hltv_match_2372538,2024-06-04 13:00:00+00:00,Monte,PARIVISION,,,team2,ESL Challenger League Season 47 Europe,0
hltv_match_2372775,2024-06-04 13:15:00+00:00,Zero Tenacity,CYBERSHOKE,,,team1,CCT Season 2 Europe Series 5,0
hltv_match_2372794,2024-06-04 14:30:00+00:00,Take Flyte,Mythic,,,team2,Thunderpick World Championship 2024 NA Closed Qualifier 2,0
hltv_match_2372586,2024-06-04 18:30:00+00:00,MIBR,Galorys,,,team1,ESL Challenger League Season 47 South America,0
hltv_match_2372587,2024-06-04 18:30:00+00:00,ODDIK,paiN,,,team2,ESL Challenger League Season 47 South America,0
hltv_match_2372433,2024-06-04 18:30:00+00:00,BESTIA,Sharks,,,team2,ESL Challenger League Season 47 South America,0
hltv_match_2372440,2024-06-04 18:30:00+00:00,Fluxo,9z,,,team2,ESL Challenger League Season 47 South America,0
hltv_match_2372575,2024-06-04 21:00:00+00:00,BOSS,Mythic,,,team2,ESL Challenger League Season 47 North America,0
hltv_match_2372840,2024-06-05 04:00:00+00:00,RUBY,Rare Atom,,,team2,CCT Season 2 Europe Series 5,0
hltv_match_2372699,2024-06-05 04:10:00+00:00,Astralis,HEROIC,,,team1,YaLLa Compass 2024,0
hltv_match_2372817,2024-06-05 05:00:00+00:00,Passion UA,EYEBALLERS,,,team2,RES Regional Series 5 Europe,0
hltv_match_2372701,2024-06-05 05:55:00+00:00,Sashi,The MongolZ,,,team2,YaLLa Compass 2024,0
hltv_match_2372702,2024-06-05 06:05:00+00:00,FURIA,BIG,,,team2,YaLLa Compass 2024,0
hltv_match_2372605,2024-06-05 08:00:00+00:00,Lynn Vision,TYLOO,,,team1,ESL Challenger League Season 47 Asia-Pacific,0
hltv_match_2372703,2024-06-05 08:05:00+00:00,Ninjas in Pyjamas,ENCE,,,team1,YaLLa Compass 2024,0
hltv_match_2372704,2024-06-05 08:35:00+00:00,fnatic,BetBoom,,,team2,YaLLa Compass 2024,0
hltv_match_2372705,2024-06-05 09:45:00+00:00,Astralis,Sashi,,,team2,YaLLa Compass 2024,0
